gender,birth_year,education_stage,work_mode,device_usage_type,daily_screen_time,social_media_hours,doomscrolling_duration,late_night_device_usage,notification_count,smartphone_unlocks,app_switch_frequency,concentration_score,distraction_frequency,focus_sessions,deep_work_hours,task_completion_rate,sleep_hours,sleep_quality,motivation_level,emotional_exhaustion,stress_level,mental_fatigue,DE01_indicator_score,DE02_indicator_score,DE04_indicator_score,DE05_indicator_score,PS02_indicator_score,CP03_indicator_score,CP02_indicator_score,CP04_indicator_score,SR01_indicator_score,SR05_indicator_score,PS03_indicator_score,PS04_indicator_score,psychological_symptoms_score,digital_exposure_score,cognitive_performance_score,sleep_and_recovery_score,digital_burnout_score,dbi_level
Nam,2006 - 2008,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,1,4,3,0,1,0,5,1,3,3,0,0,3,6,3,4,3,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.2962962962962963,0.0,1.0,1.0,0.7777777777777778,0.625,0.5,0.27404208825905235,0.24557591956115443,0.05824961687567107,0.10902314379032521,0.6868907684862031,Medium Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,1,1,3,1,2,3,6,3,2,2,1,2,7,4,3,4,2,1.0,0.6666666666666666,0.5,1.0,0.25,0.5925925925925926,0.33333333333333337,0.6666666666666667,0.5,0.3333333333333335,0.625,0.25,0.17129800488641664,0.2839629618520581,0.09604803086622778,0.05279557609989226,0.6041045737045948,Low Risk
Nữ,2000 - 2002,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,1,4,3,1,2,1,7,3,3,2,2,2,6,4,5,5,2,0.75,0.3333333333333333,0.5,1.0,1.0,0.4444444444444445,0.33333333333333337,0.33333333333333337,0.5,0.4444444444444444,1.0,0.25,0.3455145986695855,0.24015813883741366,0.07228005380506242,0.05622756769043295,0.7141803590024945,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,1,4,3,0,2,3,7,2,1,2,2,0,3,6,3,5,5,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.5555555555555556,0.33333333333333337,0.33333333333333337,1.0,0.7777777777777778,0.75,1.0,0.3157953848072128,0.2728484041722424,0.08207078953593118,0.10902314379032521,0.7797377223057115,High Risk
Nam,2006 - 2008,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,3,2,3,0,2,3,5,1,3,2,1,1,4,6,3,5,4,0.75,1.0,0.3333333333333333,1.0,0.5,0.2962962962962963,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.75,0.75,0.24473802545241047,0.2505874837326275,0.06993940225057771,0.08434135153564942,0.6496062629712651,Medium Risk
Nam,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,2,3,0,2,3,4,3,1,0,1,3,5,7,4,5,4,1.0,0.8333333333333333,0.3333333333333333,1.0,0.5,0.7777777777777778,1.0,0.6666666666666667,0.25,0.5555555555555556,0.875,0.75,0.2711234993623,0.2782343798159998,0.15717282000750302,0.038409758616838575,0.7449404578026414,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,2,3,0,2,0,6,1,1,3,1,0,5,6,4,4,4,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.48148148148148145,0.0,0.6666666666666667,1.0,0.5555555555555556,0.75,0.75,0.24473802545241047,0.2620764528847276,0.06385384700711204,0.10215916060924381,0.6728274859534938,Medium Risk
Nam,2000 - 2002,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,1,4,3,0,1,1,5,1,1,3,0,0,4,6,4,5,4,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,0.5185185185185185,0.0,1.0,1.0,0.6666666666666667,0.875,0.75,0.33449694739796687,0.25096189520491186,0.07783108833740862,0.1055911521997845,0.7688810831400719,High Risk
Nữ,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,2,3,2,2,1,4,1,2,1,1,2,6,3,3,5,3,1.0,0.5,0.6666666666666666,1.0,0.5,0.4444444444444445,0.6666666666666667,0.6666666666666667,0.5,0.4444444444444444,0.75,0.5,0.23705411413327504,0.2896915438881165,0.10539716468664971,0.05622756769043295,0.6883703903984743,Medium Risk
Nữ,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,1,1,3,2,2,3,7,1,1,0,0,3,7,7,4,5,5,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.4444444444444445,1.0,1.0,0.25,0.3333333333333335,0.875,1.0,0.24712068666360207,0.26204464780474424,0.138514275568237,0.03154577543575718,0.6792253854723406,Medium Risk
Nữ,2006 - 2008,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,3,2,3,2,2,1,6,3,2,1,2,2,6,4,4,4,4,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5925925925925926,0.6666666666666667,0.33333333333333337,0.5,0.4444444444444444,0.75,0.75,0.24473802545241047,0.2950775195318739,0.10773781624113442,0.05622756769043295,0.7037809289158516,High Risk
Nam,2000 - 2002,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,1,1,2,3,2,2,3,4,1,1,0,2,2,4,4,3,4,3,0.25,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5555555555555556,1.0,0.33333333333333337,0.5,0.6666666666666667,0.625,0.5,0.2106686402233855,0.19597890435048496,0.12687768579242512,0.06309155087151436,0.5966167812378098,Low Risk
Nữ,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,1,2,2,3,1,1,0,7,3,1,3,2,3,6,6,3,4,5,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6666666666666666,0.0,0.33333333333333337,0.25,0.4444444444444444,0.625,1.0,0.22603646286165638,0.16297783770333862,0.069458077138553,0.034977767026297873,0.49345014472984583,Low Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,1,4,3,0,2,1,4,2,3,3,2,2,3,4,4,5,3,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,0.4444444444444445,0.0,0.33333333333333337,0.5,0.7777777777777778,0.875,0.5,0.32681303607883144,0.22904358115759793,0.04987660567681544,0.06652354246205505,0.6722567653752999,Medium Risk
Nữ,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,3,2,3,1,1,1,5,3,1,1,2,3,5,6,5,5,5,1.0,0.6666666666666666,0.3333333333333333,1.0,0.5,0.7407407407407408,0.6666666666666667,0.33333333333333337,0.25,0.5555555555555556,1.0,1.0,0.30519288459132504,0.2728484041722424,0.12079213054895946,0.038409758616838575,0.7372431779293654,High Risk
Nữ,2000 - 2002,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,1,3,0,2,1,6,3,2,2,2,1,4,3,3,4,5,0.75,0.5,0.3333333333333333,1.0,0.25,0.5925925925925926,0.33333333333333337,0.33333333333333337,0.75,0.6666666666666667,0.625,1.0,0.19434973884382298,0.23442955680135535,0.08533436811288744,0.08434135153564942,0.5984550152937151,Low Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,1,2,3,0,2,3,6,3,1,3,0,1,4,6,5,5,4,0.75,0.6666666666666666,0.3333333333333333,1.0,0.5,0.7037037037037037,0.0,1.0,0.75,0.6666666666666667,1.0,0.75,0.29750897327218956,0.23981553244511275,0.09414898122218993,0.08434135153564942,0.7158148384751417,High Risk
Nam,2000 - 2002,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,1,2,4,3,2,1,1,6,2,2,0,2,1,4,4,5,4,4,0.25,0.5,0.5,1.0,1.0,0.48148148148148157,1.0,0.33333333333333337,0.75,0.6666666666666667,0.875,0.75,0.33449694739796687,0.17947837102691178,0.1203505286385126,0.08434135153564942,0.7186671985990407,High Risk
Nam,2006 - 2008,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,0,5,1,3,2,2,3,5,7,3,5,5,0.75,0.3333333333333333,0.3333333333333333,1.0,0.75,0.2962962962962963,0.33333333333333337,0.33333333333333337,0.25,0.5555555555555556,0.75,1.0,0.28410866078937935,0.22904358115759793,0.059225739497237376,0.038409758616838575,0.6107877400610533,Low Risk
Nữ,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,3,3,1,1,1,5,3,2,0,2,2,3,3,3,5,3,1.0,0.5,0.3333333333333333,1.0,0.75,0.6296296296296297,1.0,0.33333333333333337,0.5,0.7777777777777778,0.75,0.5,0.26874083815110844,0.267462428528485,0.13340484294633764,0.06652354246205505,0.7361316520879863,High Risk
Nam,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,3,3,1,1,0,4,3,2,1,1,2,3,4,4,5,4,1.0,0.3333333333333333,0.3333333333333333,1.0,0.75,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.5,0.7777777777777778,0.875,0.75,0.3028102233801334,0.2620764528847276,0.12497863614838726,0.06652354246205505,0.7563888548753033,High Risk
Nữ,2000 - 2002,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,1,3,3,3,2,1,1,6,2,2,1,0,2,3,7,4,4,5,0.25,0.6666666666666666,0.5,1.0,0.75,0.48148148148148157,0.6666666666666667,1.0,0.5,0.7777777777777778,0.75,1.0,0.28410866078937935,0.1848643466706692,0.11937440601694631,0.06652354246205505,0.6548709559390499,Medium Risk
Nam,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,1,2,3,0,2,0,7,2,2,2,1,2,3,6,4,5,4,0.75,0.16666666666666666,0.3333333333333333,1.0,0.5,0.4444444444444445,0.33333333333333337,0.6666666666666667,0.5,0.7777777777777778,0.875,0.75,0.2711234993623,0.22365760551384054,0.08299371655840275,0.06652354246205505,0.6442983638965983,Medium Risk
Nữ,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,3,3,3,1,1,1,7,3,1,3,2,2,6,7,5,4,5,0.75,0.6666666666666666,0.3333333333333333,1.0,0.75,0.6666666666666666,0.0,0.33333333333333337,0.5,0.4444444444444444,0.875,1.0,0.3104941346992689,0.23981553244511275,0.069458077138553,0.05622756769043295,0.6759953119733676,Medium Risk
Nam,2000 - 2002,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,1,4,3,1,1,3,6,3,2,3,2,1,4,3,4,4,3,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.5925925925925926,0.0,0.33333333333333337,0.75,0.6666666666666667,0.75,0.5,0.3004275621689419,0.2728484041722424,0.06293091998464048,0.08434135153564942,0.7205482378614743,High Risk
Nam,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,4,3,0,1,1,7,3,2,2,0,3,5,7,4,4,4,0.75,0.5,0.16666666666666666,1.0,1.0,0.5555555555555557,0.33333333333333337,1.0,0.25,0.5555555555555556,0.75,0.75,0.3081114734880773,0.22331499912153957,0.10349811504261187,0.038409758616838575,0.6733343462690674,Medium Risk
Nam,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,1,1,1,3,0,1,1,7,3,3,0,0,2,3,6,3,4,4,0.25,0.3333333333333333,0.16666666666666666,1.0,0.25,0.4444444444444445,1.0,1.0,0.5,0.7777777777777778,0.625,0.75,0.18666582752468752,0.1518632800235229,0.138514275568237,0.06652354246205505,0.5435669255785025,Low Risk
Nam,2000 - 2002,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,1,2,2,3,1,1,0,5,3,1,1,0,3,5,4,5,4,4,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,0.7407407407407408,0.6666666666666667,1.0,0.25,0.5555555555555556,0.875,0.75,0.2711234993623,0.16297783770333862,0.14221945605564013,0.038409758616838575,0.6147305517381174,Low Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,3,4,3,2,2,3,6,2,1,1,1,1,3,4,5,5,4,0.75,1.0,0.6666666666666666,1.0,1.0,0.5925925925925927,0.6666666666666667,0.6666666666666667,0.75,0.7777777777777778,1.0,0.75,0.3608824213078564,0.272816599092259,0.11845147899447475,0.08777334312619012,0.8399238425207802,High Risk
Nam,2006 - 2008,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,1,3,3,2,1,3,5,2,1,2,2,1,5,7,3,5,4,1.0,0.6666666666666666,0.5,1.0,0.75,0.6296296296296297,0.33333333333333337,0.33333333333333337,0.75,0.5555555555555556,0.75,0.75,0.27642474947024387,0.2839629618520581,0.0885979466898437,0.08090935994510873,0.7298950179572543,High Risk
Nam,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,3,2,3,2,2,1,5,1,1,2,1,2,6,4,5,5,3,0.75,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5185185185185185,0.33333333333333337,0.6666666666666667,0.5,0.4444444444444444,1.0,0.5,0.28982506195305413,0.26204464780474424,0.08952087371231526,0.05622756769043295,0.6976181511605466,Medium Risk
Nam,2000 - 2002,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,3,2,3,0,1,3,6,1,3,0,2,3,6,3,4,5,3,0.75,1.0,0.16666666666666666,1.0,0.5,0.25925925925925924,1.0,0.33333333333333337,0.25,0.4444444444444444,0.875,0.5,0.2634395880431646,0.23947292605281179,0.10076905717677505,0.034977767026297873,0.6386593382990493,Medium Risk
Nam,2006 - 2008,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,1,2,3,0,2,3,4,2,1,2,2,2,6,4,4,5,3,0.75,0.6666666666666666,0.3333333333333333,1.0,0.5,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.5,0.4444444444444444,0.875,0.5,0.2634395880431646,0.23981553244511275,0.09186152526679996,0.05622756769043295,0.6513442134455102,Medium Risk
Nam,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,1,4,3,0,1,1,6,3,1,3,0,1,5,7,5,4,5,0.75,0.3333333333333333,0.16666666666666666,1.0,1.0,0.7037037037037037,0.0,1.0,0.75,0.5555555555555556,0.875,1.0,0.34218085871710235,0.21792902347778217,0.09414898122218993,0.08090935994510873,0.7351682233621832,High Risk
Nam,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,2,3,2,1,1,4,2,3,1,0,2,6,7,4,4,3,1.0,0.5,0.5,1.0,0.5,0.4444444444444445,0.6666666666666667,1.0,0.5,0.4444444444444444,0.75,0.5,0.23705411413327504,0.27857698620830074,0.11611082743999004,0.05622756769043295,0.6879694954719987,Medium Risk
Nữ,2000 - 2002,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,4,3,1,2,0,4,2,2,0,1,1,6,7,4,4,5,1.0,0.3333333333333333,0.5,1.0,1.0,0.5555555555555557,1.0,0.6666666666666667,0.75,0.4444444444444444,0.75,1.0,0.3157953848072128,0.2731910105645433,0.13759134854576546,0.07747736835456802,0.8040551122720896,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,1,2,3,2,1,0,4,1,3,2,0,2,3,4,4,4,4,1.0,0.16666666666666666,0.5,1.0,0.5,0.3333333333333333,0.33333333333333337,1.0,0.5,0.7777777777777778,0.75,0.75,0.24473802545241047,0.26780503492078594,0.0839166435808743,0.06652354246205505,0.6629832464161257,Medium Risk
Nam,2000 - 2002,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,1,4,3,0,2,0,5,3,1,0,1,2,3,7,5,5,3,0.75,0.16666666666666666,0.3333333333333333,1.0,1.0,0.7407407407407408,1.0,0.6666666666666667,0.5,0.7777777777777778,1.0,0.5,0.353198509988721,0.22365760551384054,0.15390924143054677,0.06652354246205505,0.7972888993951633,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,1,3,3,0,2,1,4,1,2,1,2,1,3,7,4,4,5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.75,0.4444444444444445,0.6666666666666667,0.33333333333333337,0.75,0.7777777777777778,0.75,1.0,0.28410866078937935,0.2620764528847276,0.09468350193330938,0.08777334312619012,0.7286419587336065,High Risk
Nam,2006 - 2008,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,1,2,3,1,2,3,7,3,3,0,2,1,3,3,5,4,3,1.0,0.6666666666666666,0.5,1.0,0.5,0.4444444444444445,1.0,0.33333333333333337,0.75,0.7777777777777778,0.875,0.5,0.2634395880431646,0.2839629618520581,0.11708695006155634,0.08777334312619012,0.7522628430829691,High Risk
Nam,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,1,3,3,1,2,0,7,2,2,2,1,3,4,6,4,4,4,1.0,0.16666666666666666,0.5,1.0,0.75,0.4444444444444445,0.33333333333333337,0.6666666666666667,0.25,0.6666666666666667,0.75,0.75,0.27642474947024387,0.26780503492078594,0.08299371655840275,0.04184175020737928,0.6690652511568117,Medium Risk
Nữ,2006 - 2008,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,0,1,0,7,3,3,0,2,2,6,3,4,5,5,0.75,0.3333333333333333,0.16666666666666666,1.0,0.75,0.4444444444444445,1.0,0.33333333333333337,0.5,0.4444444444444444,0.875,1.0,0.3104941346992689,0.21792902347778217,0.11708695006155634,0.05622756769043295,0.7017376759290403,High Risk
Nam,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,2,3,2,1,0,7,3,1,3,2,1,3,3,3,4,5,1.0,0.3333333333333333,0.5,1.0,0.5,0.6666666666666666,0.0,0.33333333333333337,0.75,0.7777777777777778,0.625,1.0,0.22603646286165638,0.2731910105645433,0.069458077138553,0.08777334312619012,0.6564588936909428,Medium Risk
Nam,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,4,3,0,1,0,5,2,1,3,0,3,4,7,3,4,3,0.75,0.3333333333333333,0.16666666666666666,1.0,1.0,0.6296296296296297,0.0,1.0,0.25,0.6666666666666667,0.625,0.5,0.27404208825905235,0.21792902347778217,0.0876218240682774,0.04184175020737928,0.6214346860124912,Medium Risk
Nam,2000 - 2002,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,1,4,3,1,2,1,7,3,2,0,2,2,5,6,4,4,4,0.75,0.3333333333333333,0.5,1.0,1.0,0.5555555555555557,1.0,0.33333333333333337,0.5,0.5555555555555556,0.75,0.75,0.3081114734880773,0.24015813883741366,0.12687768579242514,0.05965955928097365,0.7348068573988897,High Risk
Nữ,2000 - 2002,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,3,3,3,1,2,1,7,2,3,1,0,1,5,6,4,4,5,1.0,0.6666666666666666,0.5,1.0,0.75,0.3333333333333333,0.6666666666666667,1.0,0.75,0.5555555555555556,0.75,1.0,0.28410866078937935,0.2839629618520581,0.10632009170912127,0.08090935994510873,0.7553010742956675,High Risk
